Season,Tm,PA,BB%,K%,BB/K,AVG,OBP,SLG,OPS,ISO,BABIP,wRC,wRAA,wOBA,wRC+
2009,"LAA",6305,0.086756542,0.167168913,0.518975332,0.285307719,0.350047908,0.4414799,0.791527808,0.156172181,0.32178997,843.5507594348772,87.97804556059671,0.3457621799521806,108.49511742828234
2009,"BAL",6233,0.082945612,0.16252206,0.510365251,0.268422926,0.331832797,0.415272338,0.747105135,0.146849412,0.300155867,742.4765929615336,-4.467852015213467,0.32787909667466897,93.0613199667857
2009,"BOS",6344,0.103877679,0.176544766,0.588392857,0.269709543,0.351731772,0.453905827,0.805637599,0.184196284,0.301032379,876.9975720193473,116.75121249223636,0.35104221364519994,106.20411816928886
2009,"CHW",6132,0.087084148,0.166666666,0.522504892,0.258099945,0.328960314,0.411495515,0.740455829,0.15339557,0.28538175,719.0937480148143,-15.747153091781673,0.32572477252130433,90.78829461223884
2009,"CLE",6320,0.092088607,0.191613924,0.480594549,0.263649425,0.339277185,0.416846264,0.756123449,0.153196839,0.307819123,780.0055187705238,22.635248875923867,0.3331375357690015,100.08714294419548
2009,"DET",6234,0.086621751,0.178697465,0.484739676,0.260469314,0.330744336,0.416425992,0.747170328,0.155956678,0.294255021,742.0787450612571,-4.985536983511473,0.32788335420251863,93.77681775076239
2009,"KCR",6103,0.074881205,0.178764542,0.418881759,0.258857556,0.318489196,0.40527838,0.723767576,0.146420824,0.297528297,674.9470704853611,-56.41855564861731,0.317605302100266,88.03777380660097
2009,"MIN",6346,0.092184052,0.160888748,0.572967678,0.274429386,0.344559173,0.429029957,0.77358913,0.154600571,0.305679785,808.0360720082394,47.55003834508585,0.33790533503335385,103.55541622186746
2009,"NYY",6449,0.102806636,0.157233679,0.653846153,0.283392226,0.36175187,0.477561837,0.839313707,0.194169611,0.306237333,963.8180246257633,190.98877295641603,0.36468619706955396,117.09694575401805
2009,"OAK",6247,0.084360493,0.167440371,0.503824091,0.26217765,0.328399034,0.397206303,0.725605337,0.135028653,0.298182634,705.0494519475291,-43.57271198151602,0.32046373186812976,93.53973636541656
2009,"SEA",6113,0.068869622,0.17879928,0.385178408,0.257983041,0.313686643,0.401948403,0.715635046,0.143965362,0.293031841,651.114560791386,-81.44943602280547,0.31259496365919903,89.22951448802985
2009,"TBR",6223,0.103165675,0.19749317,0.522375915,0.262541193,0.342852533,0.439399487,0.78225202,0.176858294,0.302770286,812.1925760909099,66.44650179437582,0.3416259414729496,108.89361685915472
2009,"TEX",6127,0.077036069,0.204504651,0.376695929,0.259862468,0.319585934,0.444806369,0.764392303,0.184943901,0.295609756,745.7545775744776,11.512861807988378,0.33129685383788354,92.44183536671304
2009,"TOR",6362,0.086136435,0.161584407,0.533073929,0.266151685,0.332754812,0.440308988,0.7730638,0.174157303,0.289929015,806.2809929865177,43.877566235023316,0.33711948778925677,101.24668607478229
2009,"ARI",6269,0.091083107,0.207050566,0.43990755,0.253009883,0.324428709,0.417610062,0.742038771,0.164600179,0.298669891,722.4313782815832,-28.827201143930626,0.3235764221934768,88.6031215040038
2009,"ATL",6335,0.095027624,0.167955801,0.565789473,0.263404946,0.338621794,0.405488355,0.744110149,0.142083409,0.299565515,744.498313565735,-14.669512349184544,0.32691376499477576,96.99895400134149
2009,"CHC",6244,0.094811018,0.18978219,0.499578059,0.254830477,0.331607056,0.406853809,0.738460865,0.152023332,0.295791487,721.977970779956,-26.284681945025277,0.3243810639599036,90.13112265461352
2009,"CIN",6187,0.085825117,0.182479392,0.470327723,0.246979128,0.317562017,0.394177956,0.711739973,0.147198828,0.282495256,652.1031457727101,-89.32879407505708,0.3128519006997101,83.78383620799184
2009,"COL",6241,0.105752283,0.204614645,0.516836335,0.260837347,0.343065693,0.44053353,0.783599223,0.179696183,0.30518667,808.3530316094009,60.44989008848334,0.3413636066475693,95.52894367694867
2009,"FLA",6312,0.089987325,0.194233206,0.463295269,0.267946877,0.340275552,0.415649676,0.755925228,0.147702799,0.315664931,766.1582522087803,9.746678858350801,0.33178172832423447,97.48121979375568
2009,"HOU",6040,0.074172185,0.163907284,0.452525252,0.260301692,0.319156061,0.400110375,0.719266436,0.139808683,0.292710968,650.9048236071733,-72.91106724146341,0.3148917719307524,89.27474992577214
2009,"LAD",6385,0.095066562,0.167267032,0.568352059,0.270207439,0.345861084,0.411659513,0.757520597,0.141452074,0.308840153,775.7536965452044,10.594017229220213,0.3315432166498316,101.95932488521393
2009,"MIL",6296,0.096886912,0.195520965,0.495532087,0.26261343,0.341134979,0.426134301,0.76726928,0.163520871,0.305260617,786.4867748971492,31.992594635060364,0.3358674090082583,102.6186232538283
2009,"WSN",6273,0.098358042,0.192571337,0.510761589,0.257782632,0.336501288,0.406153286,0.742654574,0.148370654,0.30208583,739.348801122805,-12.389126574794126,0.32708141046823336,95.90338015135337
2009,"NYM",6159,0.085403474,0.15067381,0.566810344,0.26994315,0.335090609,0.394278378,0.729368987,0.124335228,0.307023411,691.2730552782205,-46.80344666495063,0.3204061164053705,94.37620808191166
2009,"PHI",6338,0.092931524,0.182234143,0.509956709,0.257977769,0.334076078,0.446934385,0.781010463,0.188956616,0.286286522,807.6103847434721,48.08304762448875,0.3389204215399343,102.95832170365571
2009,"PIT",6058,0.082370419,0.188511059,0.436952714,0.251799889,0.318272757,0.386930035,0.705202792,0.135130146,0.295986622,628.5370335134276,-97.43592455959251,0.30998834301891204,85.75808163439453
2009,"STL",6168,0.085603112,0.168774319,0.50720461,0.262763037,0.332130556,0.415004574,0.74713513,0.152241537,0.296261899,720.7664603921803,-18.388575163182587,0.32520289751756715,98.06590651984921
2009,"SDP",6179,0.094837352,0.191293089,0.495769881,0.242396313,0.320773263,0.380645161,0.701418424,0.138248848,0.283711938,638.6883045140214,-101.78493878957548,0.30949691198002954,92.59308967158113
2009,"SFG",6057,0.064718507,0.191183754,0.33851468,0.256872383,0.309348914,0.389222647,0.698571561,0.132350264,0.302014995,602.7880634268457,-123.06505757815317,0.3050713905929056,82.8655387648072
2010,"LAA",6089,0.07653145,0.17572672,0.435514018,0.248360058,0.311269237,0.390306122,0.701575359,0.141946064,0.280930232,644.5787196838957,-54.65228512047724,0.3100125484137563,93.69199071244057
2010,"BAL",6109,0.069405794,0.172859715,0.401515151,0.259272596,0.315616258,0.386208138,0.701824396,0.126935542,0.296371882,647.8387289526797,-53.68897811743239,0.3099895629930141,87.45046514047858
2010,"BOS",6356,0.092353681,0.179358086,0.51491228,0.267623095,0.339076825,0.450938717,0.790015542,0.183315622,0.299470168,851.1955134935349,121.30353344154057,0.34484706866253567,109.00306225864229
2010,"CHW",6118,0.076332134,0.150702844,0.506507592,0.26750547,0.331740276,0.419948942,0.751689218,0.152443472,0.291657246,753.1760246353798,50.61480154568464,0.33155284601366153,100.12186451815536
2010,"CLE",6165,0.08840227,0.192051905,0.460304054,0.248223072,0.321585903,0.378348824,0.699934727,0.130125752,0.29325095,660.9365053431939,-47.02196807098869,0.3114025777534347,94.24471683464499
2010,"DET",6312,0.086501901,0.181717363,0.476024411,0.268474215,0.335193749,0.415204678,0.750398427,0.146730463,0.310832383,769.8286114800252,44.98937641265756,0.3297111961623515,101.97874060142675
2010,"KCR",6209,0.075857626,0.14575616,0.520441988,0.273733047,0.331007626,0.399357601,0.730365227,0.125624554,0.305117685,720.9769228306224,7.965704431812974,0.32267947494498134,98.17381544933919
2010,"MIN",6257,0.089339939,0.154546907,0.578076525,0.273168103,0.34073002,0.421515804,0.762245824,0.148347701,0.305629432,786.4934134293622,67.9701095927781,0.3346388028264239,106.20737956390637
2010,"NYY",6379,0.103778021,0.178084339,0.582746478,0.266750493,0.349826662,0.435961918,0.78578858,0.169211425,0.300421151,859.8973575508338,127.36416989323924,0.34614328616394674,111.93497172762835
2010,"OAK",6117,0.086153343,0.173451038,0.496701225,0.256240822,0.324386629,0.377936857,0.702323486,0.121696035,0.297297297,662.6609492770557,-39.7854386993522,0.31294273665897204,94.71732982666222
2010,"SEA",5989,0.076640507,0.197695775,0.387668918,0.23553337,0.29796536,0.339434276,0.637399636,0.103900906,0.281700288,513.1279381408759,-174.61955533479957,0.2845876373408572,79.06675881595838
2010,"TBR",6270,0.107177033,0.206060606,0.520123839,0.246920389,0.332851405,0.40301526,0.735866665,0.156094871,0.292532146,744.8261910447197,24.810030735405114,0.3259692970449834,105.57575539474762
2010,"TEX",6302,0.081085369,0.156458267,0.518255578,0.276131322,0.338190552,0.418811002,0.757001554,0.14267968,0.306980841,782.2460939795844,58.555210045086625,0.3329743524033999,98.49013454498335
2010,"TOR",6072,0.077569169,0.191699604,0.404639175,0.248225659,0.312138728,0.454231119,0.766369847,0.20600546,0.269474196,757.8799134500766,60.60110557158251,0.3335041581497066,105.28303445284145
2010,"ARI",6183,0.0952612,0.247290959,0.385219097,0.24958889,0.324649951,0.415676959,0.74032691,0.166088069,0.311695137,727.0284898702752,17.00298441692706,0.32503084593255616,92.70402607642946
2010,"ATL",6252,0.101407549,0.18234165,0.55614035,0.258282994,0.338994015,0.400878638,0.739872653,0.142595644,0.301493244,745.6733439358238,27.724215665674556,0.3274561433832544,99.91330458084288
2010,"CHC",6140,0.078013029,0.201302931,0.387540453,0.256531204,0.319624938,0.401487663,0.721112601,0.144956459,0.303721488,683.8236248280376,-21.263970753970735,0.3178628401675854,90.34894274368487
2010,"CIN",6285,0.083054892,0.193794749,0.428571428,0.271554041,0.338478855,0.435920415,0.77439927,0.164366374,0.314231588,811.7491476985235,90.0104606899043,0.3396305082301122,105.9548838844053
2010,"COL",6265,0.093375897,0.203351955,0.459183673,0.262567811,0.33564181,0.42477396,0.76041577,0.162206149,0.30968523,776.2494339213904,56.80744917851041,0.33309337880179196,90.52535040923746
2010,"FLA",6194,0.082983532,0.221989021,0.373818181,0.253661182,0.32101579,0.402639667,0.723655457,0.148978485,0.309117865,693.4360969041796,-17.852594795325167,0.31841048545044887,92.15666900529429
2010,"HOU",6005,0.069109075,0.17069109,0.404878048,0.247248716,0.302917861,0.362068965,0.664986826,0.114820249,0.285188592,561.0829222248615,-128.50193306340572,0.29520164708370517,79.24276644700306
2010,"LAD",6140,0.086807817,0.192833876,0.450168918,0.252119424,0.321552436,0.378916328,0.700468764,0.126796904,0.299137104,639.8057373935511,-65.28185818845722,0.3092928880470997,91.59625525959363
2010,"MIL",6304,0.086611675,0.192893401,0.449013157,0.262397431,0.334716017,0.423831608,0.758547625,0.161434177,0.303794485,788.0896492074933,64.16909504642157,0.33402199040785774,104.32111460821916
2010,"WSN",6100,0.082459016,0.2,0.412295081,0.250092284,0.318181818,0.390180878,0.708362696,0.140088594,0.294433593,657.383853530048,-43.11033752048133,0.3130003311764573,90.05260327720438
2010,"NYM",6144,0.081705729,0.178222656,0.458447488,0.249039341,0.314497528,0.382616651,0.697114179,0.13357731,0.286810886,631.8691783217297,-73.67775771342647,0.3067469786860647,88.96599246538574
2010,"PHI",6291,0.089016054,0.169130503,0.526315789,0.259989249,0.331999359,0.41336678,0.745366139,0.153377531,0.292444242,746.7398299406175,24.312132252276324,0.3265791035520486,99.00639120312812
2010,"PIT",5974,0.07750251,0.202042182,0.383595691,0.241923505,0.304142011,0.373375417,0.677517428,0.131451912,0.288056779,582.3435505733403,-103.6814162030306,0.3000804717621334,84.21407400469936
2010,"STL",6241,0.086684826,0.164556962,0.52677702,0.262721039,0.331605378,0.40184049,0.733445868,0.139119451,0.296481271,719.5242347988083,2.83829277481592,0.32170831521482524,98.90923910302688
2010,"SDP",6148,0.087508132,0.192420299,0.454775993,0.246227456,0.317402768,0.371365476,0.688768244,0.12513802,0.289555822,621.6394502978682,-84.36682619043609,0.3042012143484693,91.94967202663521
2010,"SFG",6143,0.079277226,0.178902816,0.443130118,0.257106413,0.32113419,0.408345481,0.729479671,0.151239068,0.292642924,691.5939455582671,-13.838155363602112,0.31972408041905664,98.23440330598098
2011,"LAA",6088,0.072601839,0.178383705,0.406998158,0.252856883,0.312520702,0.401959005,0.714479707,0.149102122,0.287871747,669.6668765177969,-14.179412640070494,0.31333352540752274,98.49433787553396
2011,"BAL",6156,0.073424301,0.181936322,0.403571428,0.256759176,0.316046966,0.412891674,0.72893864,0.156132498,0.287931433,709.1329054423188,17.648385722241272,0.3197343563752465,96.12694258549547
2011,"BOS",6414,0.090115372,0.172747115,0.521660649,0.280210157,0.34877896,0.460770577,0.809549537,0.18056042,0.314003146,902.103547163794,181.63868207533125,0.3515611771080229,117.03076951790158
2011,"CHW",6159,0.077122909,0.160578015,0.480283114,0.252090149,0.318650728,0.387677208,0.706327936,0.135587059,0.279909194,672.4739289091212,-19.347571571053717,0.3119485463807267,90.27236331307257
2011,"CLE",6142,0.080429827,0.206610224,0.389282899,0.250499183,0.317296678,0.396442185,0.713738863,0.145943002,0.296924194,680.7516462245061,-9.160296615116405,0.3142374702394646,98.78236309891949
2011,"DET",6231,0.083614187,0.18343765,0.455818022,0.276829049,0.339750849,0.433579004,0.773329853,0.156749955,0.318171269,804.8167453686785,104.90770664616346,0.3370968011679461,108.83703573626974
2011,"KCR",6267,0.070528163,0.160523376,0.439363817,0.27503526,0.328663446,0.415021156,0.743684602,0.139985896,0.311493252,746.3888667287648,42.43605888507956,0.3248809267245215,100.58376812456616
2011,"MIN",6020,0.0730897,0.174086378,0.419847328,0.247311827,0.306228084,0.35994168,0.666169764,0.112629853,0.287548727,578.7895411851513,-97.4185174105061,0.2956069781214673,81.93804531050824
2011,"NYY",6306,0.099429115,0.180463051,0.550966608,0.263138818,0.34338118,0.444182674,0.787563854,0.181043856,0.292230933,848.5803664605081,140.2468087355552,0.344564798323293,113.00929808902356
2011,"OAK",6104,0.083387942,0.179226736,0.465265082,0.243947175,0.311305207,0.368672046,0.679977253,0.124724871,0.282724947,615.13657525202,-70.50694462636736,0.30148509692735775,89.40589634481002
2011,"SEA",5972,0.072839919,0.214333556,0.33984375,0.232982844,0.292382878,0.348090758,0.640473636,0.115107914,0.283329241,516.6072926663273,-154.20907376776998,0.28344645469476765,80.41442099583536
2011,"TBR",6152,0.092815344,0.193920676,0.478625314,0.243561442,0.321831561,0.40231788,0.724149441,0.158756438,0.280565026,707.1272249060222,16.09201286607459,0.31929624413754265,103.47961396059158
2011,"TEX",6261,0.075866475,0.148538572,0.510752688,0.282558755,0.339601414,0.45997526,0.799576674,0.177416505,0.304071803,858.0776227532555,154.79877642976527,0.34736952366265533,111.93988834564958
2011,"TOR",6210,0.084541062,0.190660225,0.443412162,0.248965641,0.316717915,0.412844036,0.729561951,0.163878395,0.282813975,714.1048902318731,16.554716830040608,0.31901405730827037,96.7865709691718
2011,"ARI",6096,0.087106299,0.204888451,0.425140112,0.250322818,0.322361892,0.413207895,0.735569787,0.162885077,0.293825936,710.1231251719781,25.378220653850562,0.3215508621376915,96.71340487263068
2011,"ATL",6169,0.081698816,0.204247041,0.4,0.243306801,0.30821018,0.387120115,0.695330295,0.143813314,0.284121212,637.5590204001016,-55.38574928039842,0.305615326232216,90.83514036314098
2011,"CHC",6130,0.069331158,0.196084828,0.353577371,0.256442602,0.314271588,0.400792935,0.715064523,0.144350333,0.301133679,670.6934266225004,-17.870593176732214,0.31353524710119174,91.27453208778566
2011,"CIN",6329,0.084531521,0.197503555,0.428,0.256236635,0.32576,0.40787598,0.73363598,0.151639345,0.297463853,735.1269785511687,24.209901665468497,0.3217204188331168,99.34278736470563
2011,"COL",6275,0.088446215,0.191394422,0.462114904,0.257756132,0.329193548,0.409812409,0.739005957,0.152056277,0.299715909,738.8729832715192,34.02156006757384,0.32365255137821225,87.53784579461777
2011,"FLA",6232,0.086970474,0.19961489,0.435691318,0.246550472,0.317597265,0.388344226,0.705941491,0.141793754,0.290834736,671.2795503801832,-28.74181526236437,0.31117762910060276,91.94341527023244
2011,"HOU",6150,0.065203252,0.189268292,0.344501718,0.257591997,0.310588622,0.373704894,0.684293516,0.116112897,0.307815356,615.5523782751275,-75.2581799247551,0.30142918363134696,87.59872773902174
2011,"LAD",6094,0.081719724,0.178372169,0.458141674,0.256622516,0.321873442,0.375091979,0.696965421,0.118469463,0.299017313,638.141027151923,-46.379223526139356,0.3067237516377596,95.1177481651032
2011,"MIL",6113,0.07868477,0.177163422,0.444136657,0.261061134,0.32498341,0.425004589,0.749987999,0.163943455,0.292919725,735.8980292015982,49.24356704291807,0.32671006805228386,102.92378678790173
2011,"WSN",6090,0.077175697,0.217241379,0.355253212,0.242418673,0.308588548,0.382650248,0.691238796,0.140231575,0.291541541,624.2297996686812,-59.84114332925138,0.30455098542866693,89.14462698315171
2011,"NYM",6335,0.090134175,0.171270718,0.526267281,0.26375,0.33476874,0.390714285,0.725483025,0.126964285,0.307295173,722.5711142182302,10.980075812334702,0.31929087892083596,101.93003419597444
2011,"PHI",6279,0.085841694,0.163083293,0.526367187,0.252554221,0.322601416,0.394694389,0.717295805,0.142140168,0.282882882,697.0684954565388,-8.232235427536434,0.3151705396252793,95.53103822318062
2011,"PIT",6064,0.080639841,0.215699208,0.373853211,0.244419848,0.308617234,0.367644346,0.67626158,0.123224498,0.30074074,593.3883811666225,-87.76206191046485,0.29890974688213784,87.50123361179402
2011,"STL",6242,0.086831143,0.156680551,0.554192229,0.273499638,0.340857421,0.424981923,0.765839344,0.151482285,0.304828519,787.3374684423073,86.19283359943435,0.33430863522215676,112.33583919636278
2011,"SDP",6074,0.082482713,0.217319723,0.379545454,0.237031567,0.304839514,0.348532398,0.653371912,0.111500831,0.294349864,552.3064537675281,-129.96725850988432,0.2896498105290786,86.40129989753936
2011,"SFG",6091,0.073551141,0.184206205,0.399286987,0.241888443,0.303035329,0.368209989,0.671245318,0.126321546,0.281381241,581.4648975232756,-102.7183723946895,0.2953159151887144,88.4426576538292
2012,"LAA",6121,0.073354027,0.181833033,0.403414195,0.274205202,0.331631812,0.432803468,0.76443528,0.158598266,0.311199438,776.3956613872958,77.91722112491868,0.33130768294526913,113.4914835586274
2012,"BAL",6160,0.077922077,0.213474025,0.365019011,0.247302158,0.311274509,0.41708633,0.728360839,0.169784172,0.285890174,708.3270571868201,5.3982560078879525,0.3165092364031812,96.33058524296227
2012,"BOS",6166,0.069412909,0.194129095,0.357560568,0.26034975,0.315068493,0.414882226,0.729950719,0.154532476,0.30114033,709.5958071180805,5.982335028909178,0.31618076855778987,94.60592451448697
2012,"CHW",6111,0.075437735,0.196858124,0.383208645,0.255346139,0.318256578,0.421891989,0.740148567,0.16654585,0.28937198,728.4082727590501,31.070950680404817,0.32153214966014637,98.47780343777345
2012,"CLE",6195,0.089588377,0.175464083,0.510579576,0.250678733,0.32361988,0.381357466,0.704977346,0.130678733,0.287788018,681.7678524901156,-25.154862331878768,0.31002660236003476,96.7135533804343
2012,"DET",6119,0.083510377,0.180258212,0.463281958,0.267896274,0.334538878,0.422388604,0.756927482,0.15449233,0.30689574,762.8758564102828,64.62563978465221,0.32827026501028905,104.71779506981238
2012,"KCR",6149,0.06570174,0.167832167,0.391472868,0.264726756,0.316511513,0.399929027,0.71644054,0.135202271,0.301506424,682.4861995072196,-19.187371669607437,0.3110555079955309,94.00171508306754
2012,"MIN",6209,0.081333548,0.172169431,0.472404115,0.260338007,0.324805699,0.39032722,0.715132919,0.129989213,0.298098687,697.7015808305488,-10.818699448670369,0.31279098234280567,95.45998126100044
2012,"NYY",6231,0.090675653,0.18873375,0.480442176,0.264663287,0.336935483,0.453113685,0.790049168,0.188450398,0.293111753,843.3205536813609,132.28981339793128,0.3415225519510196,113.07643021206843
2012,"OAK",6183,0.088953582,0.224324761,0.396539293,0.237922923,0.310266406,0.403654785,0.713921191,0.165731862,0.281477758,685.565341992389,-19.988031009126924,0.3110200761581335,97.40864219113462
2012,"SEA",6057,0.076935776,0.207858675,0.370135027,0.233891518,0.295601659,0.368947943,0.664549602,0.135056425,0.275661247,574.6321702233257,-116.54311366316652,0.29122410778162244,87.3477828042947
2012,"TBR",6105,0.093529893,0.216707616,0.43159486,0.23953316,0.316691382,0.394220081,0.710911463,0.154686921,0.283612379,678.0309639653333,-18.62168720307272,0.3112480627293029,99.98284920905968
2012,"TEX",6216,0.076898326,0.177445302,0.433363553,0.272987477,0.333603107,0.445974955,0.779578062,0.172987478,0.305529953,813.1154986423147,103.79643563448315,0.335825207142477,106.29086195148832
2012,"TOR",6094,0.077617328,0.205283885,0.378097521,0.245307089,0.309240924,0.406597412,0.715838336,0.161290323,0.281165809,675.9729625164748,-19.42445864982605,0.3110612977146015,91.86798372370097
2012,"ARI",6150,0.087642276,0.205853658,0.425750394,0.259245697,0.327911943,0.418161845,0.746073788,0.158916148,0.306918547,735.855545552491,34.06786255729083,0.32323765450755493,96.64158685324844
2012,"ATL",6126,0.092556317,0.210414626,0.439875872,0.24718894,0.319828722,0.389124423,0.708953145,0.141935483,0.295561616,667.9667933945059,-31.082205959737365,0.3098454435699324,92.32499694692355
2012,"CHC",5967,0.074912016,0.206971677,0.361943319,0.239696913,0.301603375,0.377933838,0.679537213,0.138236925,0.285503322,590.9312612476457,-89.97395898525816,0.2969989267100796,81.35525635360182
2012,"CIN",6115,0.078659035,0.207031888,0.379936808,0.251415008,0.315292949,0.410626255,0.725919204,0.159211247,0.295632973,688.1452848499106,-9.648484502227614,0.3138489339478269,93.23166564718835
2012,"COL",6183,0.072780203,0.196183082,0.370981038,0.273623812,0.329727958,0.436435359,0.766163317,0.162811547,0.320981826,779.8265913396115,74.27321833809572,0.33087382146851674,89.68649982836737
2012,"MIA",6057,0.079907544,0.20274063,0.394136807,0.24406842,0.307871914,0.382012139,0.689884053,0.137943719,0.289396887,615.3427501905339,-75.83253369595846,0.30021583825600245,86.87994850509337
2012,"HOU",6014,0.07698703,0.226970402,0.339194139,0.235990382,0.301611278,0.371370445,0.672981723,0.135380063,0.287824758,587.9077882135816,-98.36068748286289,0.29569601723593403,82.2730959558482
2012,"LAD",6091,0.07896897,0.189788212,0.416089965,0.251746965,0.316525212,0.373666789,0.690192001,0.121919824,0.298049476,624.1226696625429,-70.93241604863834,0.3017585484573505,89.93697861220843
